,ID,location_name,lat,long
6153,2359359,Koedogo,13.09651,-0.70801
6154,2359360,Kodyolay,13.825920000000002,0.02422
6155,2359361,Kodyengou,13.27563,0.36116
6156,2359362,Kodyel,12.80057,1.1676600000000001
6157,2359363,Kodye,12.6,-2.33333
6158,2359364,Kodro,13.195920000000001,-0.8803700000000001
6159,2359365,Kodouro,10.33333,-3.11667
6160,2359366,Kodouni,10.1,-4.4833300000000005
6161,2359368,Kodougou,12.51667,-3.6
6162,2359369,Kodonou,11.41085,-4.6075099999999996
6163,2359370,Kodogo,12.07878,-1.59558
6164,2359371,Kodjani,12.86305,0.04178
6165,2359372,Kotchari,11.83333,1.91667
6166,2359373,Kodioloy Loboy,14.130999999999998,-0.5844
6167,2359374,Kodima,11.29935,-4.12486
6168,2359375,Kodiene,12.0345,1.3343399999999999
6169,2359376,Kodian,10.46667,-3.93333
6170,2359377,Kodialani,10.86667,-5.05
6171,2359378,Kodiala,11.38959,-4.58244
6172,2359379,Kodiala,10.96667,-5.03333
6173,2359380,Kodiala,11.42389,-4.6315599999999995
6174,2359381,Kodezoaga,11.16667,-0.06667000000000001
6175,2359382,Ko Deni,10.35,-5.08333
6176,2359383,Kodeni,10.31667,-5.41667
6177,2359384,Kodemende,12.48333,-0.6
6178,2359385,Kodassari,12.653319999999999,1.1062100000000001
6179,2359386,Kodare,11.2,-1.51667
6180,2359387,Kodara,11.65,-2.63333
6181,2359388,Kodala,11.05274,-4.43761
6182,2359389,Kodagou,12.402619999999999,1.6472900000000001
6183,2359390,Kobsse,11.91667,-1.6
6184,2359391,Kobrou,10.07559,-4.39745
6185,2359392,Kobouteon Tienkbe,10.35,-2.91667
6186,2359393,Koboundouen,12.45,-0.35
6187,2359394,Kobougou,13.351410000000001,0.46716
6188,2359395,Kobou Fouanou,12.45059,2.07357
6189,2359396,Kobori,13.0286,0.02712
6190,2359397,Kobol Tiam,14.238879999999998,-1.62275
6191,2359398,Kobolo,10.88333,-3.7333300000000005
6192,2359399,Kobo,10.53333,-3.4666699999999997
6193,2359400,Kobo,13.720260000000001,-1.82755
6194,2359401,Kobo,14.6935,-1.5219
6195,2359402,Kobini,13.44795,0.89484
6196,2359403,Kobindyego,12.58222,1.8388799999999998
6197,2359404,Kobiadiassa,10.51667,-5.316669999999999
6198,2359405,Kobe,10.71667,-5.3
6199,2359406,Kobato,12.59566,1.95777
6200,2359407,Kobanbou,12.12555,1.60859
6201,2359408,Koban,10.21667,-3.26667
6202,2359409,Sources du Koba,10.96667,-5.15
6203,2359410,Ko Ba,10.36667,-5.05
6204,2359411,Koba,9.96667,-3.7166699999999997
6205,2359412,Koba,10.93333,-4.15
6206,2359413,Koba,10.73333,-4.816669999999999
6207,2359414,Koba,10.65,-4.0
6208,2359415,Koba,12.51272,-3.92719
6209,2359416,Koayo,12.48333,-2.9333299999999998
6210,2359417,Koassonou,11.0,-1.26667
6211,2359418,Koassa,12.0088,-1.33499
6212,2359419,Koassanga,12.65664,-1.33146
6213,2359420,Koara,12.75,-0.75
6214,2359421,Koara,12.51667,-4.38333
6215,2359422,Koanta,9.48333,-2.76667
6216,2359423,Koankin,11.75,-1.05
6217,2359424,Koanke,13.06254,-1.46438
6218,2359425,Kounda,12.431389999999999,-1.39222
6219,2359426,Koana,11.23333,-1.6
6220,2359427,Koalaga,11.1,-2.3
6221,2359428,Koala,12.83333,-2.23333
6222,2359429,Koala,12.421710000000001,-1.27421
6223,2359430,Koakin,11.95,-1.35
6224,2359431,Koakin,11.68333,-1.13333
6225,2359432,Koakin Kouanda,12.180760000000001,-1.41415
6226,2359433,Koaken,12.97228,-1.67775
6227,2359434,Koaken,12.95307,-1.33885
6228,2359435,Koakin,12.58487,-1.5213
6229,2359436,Koaken,12.23333,-0.58333
6230,2359437,Koaghin,12.18891,-1.4969
6231,2359438,Koakin,12.13681,-1.63755
6232,2359439,Koakin,12.06457,-1.4428299999999998
6233,2359440,Koaken,12.06667,-0.66667
6234,2359441,Koagma,12.03403,-1.57056
6235,2359442,Koa,12.55,-3.8833300000000004
6236,2359443,Ko,11.51667,-0.35
6237,2359444,Ko,10.5,-3.0
6238,2359445,Klani,10.66667,-5.4
6239,2359446,Kiyeri,11.46667,-0.75
6240,2359447,Kitor Ho,13.464970000000001,-0.34519
6241,2359448,Kitodougou,10.23333,-5.0166699999999995
6242,2359449,Kissi Mare,14.63641,-0.13681
6243,2359450,Kisside,11.13333,-0.46667
6244,2359451,Kissi,14.641329999999998,-0.16455999999999998
6245,2359452,Kison,12.8,-2.9
6246,2359453,Kissirigouem,12.81732,-1.3788200000000002
6247,2359454,Kirta,12.42718,1.7679799999999999
6248,2359455,Kirsiri,13.594710000000001,-0.29466
6249,2359456,Kirsi,13.040280000000001,-1.9377799999999998
6250,2359457,Kirou,11.56667,-1.33333
6251,2359458,Kirissitenga,13.01418,-2.71938
6252,2359459,Kiriolol,14.079220000000001,0.10910999999999998
6253,2359460,Kirio,13.145129999999998,-2.69137
6254,2359461,Kirilonga,12.6,-2.11667
6255,2359462,Kirikoudogo,13.00913,-2.48128
6256,2359463,Kirikiri,12.84506,1.04096
6257,2359464,Kirigtenga,13.180660000000001,-1.2309
6258,2359465,Kirien,13.0702,-2.61183
6259,2359466,Kirible,10.16667,-2.9
6260,2359467,Kiribina,10.65,-4.8
6261,2359468,Kiribi,11.98333,-0.46667
6262,2359469,Kiri,12.98333,-2.45
6263,2359470,Kiri,11.01667,-2.75
6264,2359471,Kirgou,13.27634,0.71978
6265,2359472,Kirgafaire,14.31049,-1.25896
6266,2359473,Kirga,13.55277,-0.10801
6267,2359474,Kire,13.428270000000001,-2.2751099999999997
6268,2359475,Kiral,14.14231,0.34672
6269,2359476,Kira,12.08333,-3.25
6270,2359477,Kipir,10.1,-2.95
6271,2359478,Kipala,11.13333,-0.41667
6272,2359479,Kion,11.83333,-1.7
6273,2359480,Kioma,12.76667,-3.08333
6274,2359481,Kinzim,11.51667,-0.05
6275,2359482,Kinyanga,12.43132,2.01553
6276,2359483,Kinsouyinkyema,12.68333,-0.96667
6277,2359484,Kinsere,13.0903,-3.7001
6278,2359485,Kinpi,10.41667,-3.13333
6279,2359486,Kinpeo,10.71667,-3.2
6280,2359487,Tinkiro,10.6585,-3.57974
6281,2359488,Kinkelou,12.06911,-1.8707599999999998
6282,2359489,Kingria,12.78333,-2.46667
6283,2359490,Kinga,12.2,-0.36667
6284,2359491,Kinga,10.83333,-5.36667
6285,2359492,Kindougou,13.4309,-1.53542
6286,2359493,Kinogo,12.87389,-1.15584
6287,2359494,Kindiba,13.22689,-2.18873
6288,2359495,Kindi,12.4386,-2.0327900000000003
6289,2359496,Kinana,12.705869999999999,-1.69202
6290,2359497,Kimini,10.1,-4.78333
6291,2359498,Kimidougou,11.29758,-4.23616
6292,2359499,Kilou,13.314329999999998,-1.6706
6293,2359500,Kolongota,13.243670000000002,-2.61003
6294,2359501,Kilkyaga,12.9,0.73333
6295,2359502,Kilissimoko,13.784310000000001,-2.37407
6296,2359503,Kilingota,13.23823,-2.6139200000000002
6297,2359504,Biliguiri,12.003960000000001,-1.19469
6298,2359505,Kilibo,13.72342,-2.1394599999999997
6299,2359506,Kili,11.95323,-4.59935
6300,2359507,Kilema,13.55393,-0.7393
6301,2359508,Kilari,13.725610000000001,-0.30078
6302,2359509,Kila,13.00509,-4.1911
6303,2359510,Kikwa,13.1397,-4.2964
6304,2359511,Kikilma,12.7052,-1.85463
6305,2359512,Kikigogo,12.38333,-2.36667
6306,2359513,Kietou,11.96667,-3.3
6307,2359514,Kietou,11.0,-2.65
6308,2359515,Kietego,13.085519999999999,-1.7197799999999999
6309,2359516,Kiraitenga,13.129439999999999,-2.66866
6310,2359517,Kiero,12.68333,-2.71667
6311,2359518,Kierma,12.02121,-1.25247
6312,2359519,Kierema,11.6,-1.7
6313,2359520,Kiere,11.65,-3.4833300000000005
6314,2359521,Kiere,11.6,-2.55
6315,2359522,Kientara,9.75,-3.03333
6316,2359523,Kiene,11.11578,-4.41384
6317,2359524,Kiendolo,11.51562,-4.68382
6318,2359525,Kyin,10.21667,-3.8666699999999996
6319,2359526,Kiemna-Yarse,13.31282,-0.80191
6320,2359527,Kiembara,13.239529999999998,-2.7311099999999997
6321,2359528,Kyella,13.544270000000001,-1.60758
6322,2359529,Kiele,11.4,-1.13333
6323,2359530,Kiekouyou,12.0,-2.61667
6324,2359531,Kieko,13.89781,-0.86201
6325,2359532,Kiefindougou,10.56667,-4.2666699999999995
6326,2359533,Kiedui,12.23333,-3.65
6327,2359534,Kiedie,11.48333,-2.63333
6328,2359535,Kiedi,12.48333,-0.96667
6329,2359536,Kiebo,12.13333,-2.55
6330,2359537,Kiebani,11.920539999999999,-4.46643
6331,2359538,Kie,13.1011,-4.13209
6332,2359539,Tie,12.11173,-4.05319
6333,2359540,Kidiaho,11.58333,-3.2833300000000003
6334,2359541,Kibtanga,13.081439999999999,-1.9754599999999998
6335,2359542,Kiboulougou,13.159379999999999,-1.9397
6336,2359543,Kibiri,12.78333,-3.15
6337,2359544,Kibila,13.21534,-2.24911
6338,2359545,Kibe,11.86497,-4.47922
6339,2359546,Kiapre,9.45,-2.78333
6340,2359547,Kiao,11.6,-1.61667
6341,2359548,Kiao,11.55,-1.91667
6342,2359549,Kialuin,11.7,-1.76667
6343,2359550,Kialiero,11.68333,-1.76667
6344,2359551,Kia,11.05,-2.33333
6345,2359552,Kyon,12.279710000000001,-2.57226
6346,2359553,Kessombode,13.63455,-2.83511
6347,2359554,Kesse,12.0,-3.3
6348,2359555,Keryaoguen,12.21499,-1.53839
6349,2359556,Kerta,12.66243,1.50525
6350,2359557,Keri,13.58114,0.80982
6351,2359558,Kerena,12.56667,-3.83333
6352,2359559,Keranboro,10.63333,-3.21667
6353,2359560,Keralie,12.602,-4.1753
6354,2359561,Kera,11.95,-3.7166699999999997
6355,2359562,Kenou,14.3412,-1.95005
6356,2359563,Kenkiene,12.73333,-0.8
6357,2359564,Kenesoumde,13.53149,-0.73843
6358,2359565,Kenema,13.958260000000001,-2.19539
6359,2359566,Kenema,12.81667,-2.7
6360,2359567,Keneko,13.286589999999999,-2.26021
6361,2359568,Kene Kene,12.76667,-4.183330000000001
6362,2359569,Province du Kenedougou,11.41667,-5.0
6363,2359570,Kendembay,12.83333,-2.6833299999999998
6364,2359571,Kemou,10.25,-2.83333
6365,2359572,Keme,13.0534,-4.0472
6366,2359573,Mont Kemanga,10.95,0.51667
6367,2359574,Kelsoubairi,14.05127,-1.9012200000000001
6368,2359575,Kelsio,12.26667,-2.51667
6369,2359576,Kel Iguief,14.4446,-0.2186
6370,2359577,Kelia,11.7,-2.33333
6371,2359578,Keleguem,13.168070000000002,-2.17075
6372,2359579,Keleworo,10.0,-3.95
6373,2359581,Kelesso,10.948039999999999,-3.98268
6374,2359582,Keleni,11.08123,-4.8644099999999995
6375,2359583,Kelel,13.75919,-0.01866
6376,2359584,Kelbo-Yarces,13.85414,-1.11371
6377,2359585,Kelbora,10.28333,-3.11667
6378,2359586,Kelbo Foulces,13.865839999999999,-1.1608399999999999
6379,2359587,Kelankia,10.56667,-5.1
6380,2359588,Kekemourouko,10.3,-4.3
6381,2359589,Kekel Yagha,13.25796,0.40793
6382,2359590,Keke,13.922329999999999,-2.43546
6383,2359591,Kekaba,12.2,-3.68333
6384,2359592,Kedeyende,13.51924,-1.53644
6385,2359593,Kebili,10.5,-4.816669999999999
6386,2359594,Kbele,10.5,-2.95
6387,2359595,Kazim,13.015130000000001,-2.05955
6388,2359596,Kazanga,11.73333,-1.05
6389,2359597,Kayon,13.4811,-1.41856
6390,2359598,Kayokorogo,11.98333,-1.85
6391,2359599,Kayo,11.76667,-3.15
6392,2359600,Kayo,11.35,-2.88333
6393,2359601,Kayo,14.1996,-1.35881
6394,2359602,Kayerobou,11.23333,-2.05
6395,2359603,Kayero,11.21667,-2.0666700000000002
6396,2359604,Kayere,13.375520000000002,-2.25713
6397,2359605,Kayebila,13.5381,-1.11604
6398,2359606,Kayao,12.01295,-1.8419
6399,2359607,Kayal,12.44243,-2.4409
6400,2359608,Kaya,13.09167,-1.08444
6401,2359609,Kaya,11.8297,-4.73785
6402,2359610,Kaya,11.05,-1.01667
6403,2359611,Kawin,11.21667,-2.41667
6404,2359612,Kawara,13.00039,-2.89573
6405,2359613,Kawara,10.36667,-3.03333
6406,2359614,Katonga,11.78333,-0.4
6407,2359615,Katiyim,12.51667,-0.8
6408,2359616,Katiou,12.13333,-2.11667
6409,2359617,Katierla,10.4,-4.88333
6410,2359618,Katian,11.43333,-1.81667
6411,2359619,Kati,11.32225,-5.126519999999999
6412,2359620,Kati,11.08333,-1.75
6413,2359621,Katenga,12.60464,-1.40616
6414,2359622,Katchirga,14.038720000000001,0.10679000000000001
6415,2359623,Katchi,12.76667,-4.0166699999999995
6416,2359624,Katanga,12.633980000000001,-1.7230599999999998
6417,2359625,Katana,11.83189,-5.16023
6418,2359626,Kataga,11.66667,-1.26667
6419,2359627,Katafona,11.562389999999999,-4.945880000000001
6420,2359628,Katabtenga,12.50639,-1.56216
6421,2359629,Kassoum,13.0788,-3.3024
6422,2359630,Kassoulabouga,11.3,-1.2
6423,2359631,Kassonihon,11.46667,-1.26667
6424,2359632,Kasson,12.25,-2.3
6425,2359633,Kassola,11.16667,-0.88333
6426,2359634,Kassola,11.06667,-0.9166700000000001
6427,2359635,Kasso,11.56667,-1.73333
6428,2359636,Kassite,10.46667,-3.85
6429,2359637,Kassita,10.3,-3.56667
6430,2359638,Kasseguera,10.41667,-5.13333
6431,2359639,Kasseba Mossi,13.1717,-2.43388
6432,2359640,Kasseba-Samo,13.167860000000001,-2.43337
6433,2359641,Kassande,10.53064,-4.28739
6434,2359642,Kassan,13.0,-3.03333
6435,2359643,Kassaho,11.53333,-3.75
6436,2359644,Kassaga,11.196769999999999,-4.89213
6437,2359645,Kassa,12.47075,-1.56166
6438,2359646,Kasila,12.7,-2.38333
6439,2359647,Kashili,13.19568,-0.93066
6440,2359648,Kasari,14.038739999999999,-0.11742999999999999
6441,2359649,Karyegou,12.78708,1.0762
6442,2359650,Karyegou,12.7933,1.073
6443,2359651,Kartasso,11.147969999999999,-5.25537
6444,2359652,Karsandi,13.36525,0.35989
6445,2359653,Karpele,14.3804,-0.7706
6446,2359654,Karouko,12.51404,-3.2216
6447,2359655,Karoboni,11.4,-3.81667
6448,2359656,Karo,12.362060000000001,-3.30395
6449,2359657,Karna,11.51941,-4.5025
6450,2359658,Karmoukyakya,12.03333,-0.4
6451,2359659,Karmanma,13.45191,0.9132100000000001
6452,2359660,Karma,13.708160000000001,-2.3536900000000003
6453,2359661,Karma,11.45913,-5.022959999999999
6454,2359662,Karka,13.2015,-0.7551
6455,2359663,Foret Classee de Kari,12.45,-3.15
6456,2359664,Kari,12.41667,-3.16667
6457,2359665,Kari,12.2989,-3.5513199999999996
6458,2359666,Kari,11.38791,-3.62125
6459,2359667,Kargouzi,13.761579999999999,0.0517
6460,2359668,Kargou,11.15,-0.5
6461,2359669,Kargo,13.495479999999999,-1.51876
6462,2359670,Kargaga,11.68333,-0.73333
6463,2359671,Karga,13.817829999999999,-0.07911
6464,2359672,Karga,14.14229,-2.53198
6465,2359673,Karfiguela,10.7,-4.816669999999999
6466,2359674,Kware Tokossel,13.395999999999999,-3.1997
6467,2359675,Kareo,12.78333,-2.1
6468,2359676,Karengatenga,13.10403,-1.6702599999999999
6469,2359677,Karenankali,13.33586,1.15107
6470,2359678,Karemama,12.91667,0.28333
6471,2359679,Karemama,12.63333,-0.03333
6472,2359680,Karekui,13.2082,-3.832
6473,2359681,Karekui,12.88333,-3.8833300000000004
6474,2359682,Karekouri,12.31667,-0.11667000000000001
6475,2359683,Karekounre,12.2,-0.016669999999999997
6476,2359684,Kare,12.38333,-0.6
6477,2359685,Kare,12.21667,-0.43333
6478,2359686,Kare,12.13333,-0.36667
6479,2359687,Kare,12.03699,-1.4554799999999999
6480,2359688,Karba,11.55,-3.55
6481,2359689,Karawal Poutchi,14.206029999999998,-1.1300700000000001
6482,2359690,Karawalka Idamey,14.0846,-1.60945
6483,2359691,Karatiebougou,10.46667,-5.2333300000000005
6484,2359692,Karasso,12.5443,-3.99349
6485,2359693,Kagapossogo,13.172870000000001,-2.3774599999999997
6486,2359694,Karawal Sene,14.30153,-1.85303
6487,2359695,Karankasso,11.221910000000001,-4.64423
6488,2359696,Karankasso,10.87875,-3.93595
6489,2359697,Karankasso,10.35,-3.6
6490,2359698,Karamassasso,11.8073,-4.82418
6491,2359699,Karangtenga,12.15901,-1.4848700000000001
6492,2359700,Karadye,12.601510000000001,1.9217099999999998
6493,2359701,Karadi,11.38454,-4.0334900000000005
6494,2359702,Karabole,11.9,-2.41667
6495,2359703,Karaba,11.38333,-2.8
6496,2359704,Kapori,11.11667,-1.18333
6497,2359705,Kapon,12.96402,-1.99797
6498,2359706,Kapoa,12.73676,-1.48643
6499,2359707,Foret Classee de Kapo,11.25,-3.55
6500,2359708,Kapere,10.81667,-5.2333300000000005
6501,2359709,Kapala,10.38333,-4.816669999999999
6502,2359710,Kapaha,10.46667,-5.2666699999999995
6503,2359711,Kapa,11.46667,-2.63333
6504,2359712,Kaouling,14.147770000000001,-1.72965
6505,2359713,Kaou,12.68333,-2.41667
6506,2359714,Kaora,13.0,-2.88333
6507,2359715,Kaonse,12.36667,-2.16667
6508,2359716,Kaongo,11.78333,-1.4
6509,2359717,Kaonghin,12.61979,-1.72629
6510,2359718,Koakin,12.40731,-1.7001
6511,2359719,Kao,13.501489999999999,-2.26559
6512,2359720,Kanyende,12.3,-0.8333299999999999
6513,2359721,Kanvara,10.63333,-5.21667
6514,2359722,Kantolo,11.48874,-4.55525
6515,2359723,Kantchari,12.47558,1.51162
6516,2359724,Kantari,12.53222,1.4475799999999999
6517,2359725,Kanso,11.34677,-4.2344599999999994
6518,2359726,Kansende,14.11305,-2.60846
6519,2359727,Kansara,13.2566,-4.1418
6520,2359728,Kansara,12.68333,-3.7833300000000003
6521,2359729,Kansara,10.85,-2.96667
6522,2359730,Kanptyali,13.266329999999998,-0.09452
6523,2359731,Kampenga,12.59655,-1.11296
6524,2359732,Kanougou,12.08333,-0.31667
6525,2359733,Kanouaragou,11.15,-0.15
6526,2359734,Kanono,12.6,-2.51667
6527,2359735,Kanno,10.65,-5.38333
6528,2359736,Kanmpandi,12.91667,0.9333299999999999
6529,2359738,Kanlayenou,12.63057,2.15985
6530,2359739,Kankwari,12.34853,2.05404
6531,2359740,Kankuyo,11.26667,-2.3
6532,2359741,Kankouradeni,10.4,-4.5166699999999995
6533,2359742,Kankoumana,9.98333,-3.0666700000000002
6534,2359743,Kankouagouna,12.62486,1.46525
6535,2359744,Kankota,11.10779,-4.09435
6536,2359745,Kankono,12.45,-3.33333
6537,2359746,Kankonion,10.0,-3.8
6538,2359747,Kankassi,12.81667,0.016669999999999997
6539,2359748,Kankantiana,12.45,0.9166700000000001
6540,2359749,Kankannde,13.21526,-1.04684
6541,2359750,Kankankiaga,13.231779999999999,-0.12308
6542,2359751,Kankani,10.36667,-2.9
6543,2359752,Kankangou,12.45182,1.36445
6544,2359753,Kankanfogwol,13.68256,0.60092
6545,2359754,Kankanfogou,13.482270000000002,0.43023
6546,2359755,Kankane,13.1187,-3.1993
6547,2359756,Kankane,11.25,-3.1833299999999998
6548,2359757,Kankandyaga,12.02333,1.9753599999999998
6549,2359758,Kankandi,12.64967,0.78103
6550,2359759,Kankambaogo,13.744129999999998,-0.7140000000000001
6551,2359760,Kankalsi,13.113710000000001,-0.29228000000000004
6552,2359761,Kankali,12.75,-0.85
6553,2359762,Kankalaba,10.75,-5.28333
6554,2359763,Kankadyanga,13.05113,0.31843
6555,2359764,Kaniesse,12.15,-3.13333
6556,2359765,Kanieleke,10.46667,-5.13333
6557,2359766,Kaniana Lokogo,10.61667,-5.33333
6558,2359767,Kaniana,10.4,-3.25
6559,2359768,Kaniagara,11.93374,-4.81303
6560,2359769,Kaniagara,10.78333,-5.33333
6561,2359770,Kani,11.4,-3.4666699999999997
6562,2359771,Kanhozi,10.65,-5.2333300000000005
6563,2359772,Kanhire,11.2,-0.26666999999999996
6564,2359773,Kanhire,11.18333,-0.25
6565,2359774,Kanguen,13.6001,-1.55423
6566,2359775,Kangue,13.2371,-2.27841
6567,2359776,Kangoura,10.55,-5.28333
6568,2359777,Kangounadeni,10.48333,-4.61667
6569,2359778,Kangouena,10.66667,-5.433330000000001
6570,2359779,Kangaye,12.78333,-0.13333
6571,2359780,Kangarse,13.398929999999998,-0.2673
6572,2359781,Kangana,12.814119999999999,1.30756
6573,2359782,Kangala,10.96667,-5.25
6574,2359783,Kandyeba,13.086730000000001,-0.04217
6575,2359784,Kandore,12.48253,1.5032299999999998
6576,2359785,Kando,12.343060000000001,-0.49528
6577,2359786,Kandiadou,10.5,-4.816669999999999
6578,2359787,Kandeni,11.7,-3.7
6579,2359788,Kande,13.07425,-1.0886799999999999
6580,2359789,Kanday,13.73444,-2.7332400000000003
6581,2359790,Kandatenga,12.23333,-0.6333300000000001
6582,2359791,Kandatenga,12.15,-0.56667
6583,2359792,Kandargyana,12.78267,-2.50395
6584,2359793,Kandare,11.68333,-1.4666700000000001
6585,2359794,Kanda,12.22546,1.81213
6586,2359795,Kanbouense,12.95,-0.25
6587,2359796,Kanbo,11.75,-1.23333
6588,2359797,Kanbili,10.51667,-5.08333
6589,2359798,Kanbi,13.266670000000001,-0.35
6590,2359800,Kanba,9.95,-3.01667
6591,2359801,Kanamisse,10.3,-3.95
6592,2359802,Kanakoule,11.45,-0.45
6593,2359803,Kanabe,12.0,-0.45
6594,2359804,Kana,12.33333,-3.0666700000000002
6595,2359805,Kana,11.86667,-3.3666699999999996
6596,2359806,Kana,11.48333,-1.36667
6597,2359807,Kamtenga,13.35481,-1.8309
6598,2359808,Kamsongouin,12.5,-0.75
6599,2359809,Kamsogo,11.88333,-0.33333
6600,2359810,Kamsi,12.21667,-2.28333
6601,2359811,Kamsi,12.05,-2.08333
6602,2359812,Kamse,13.287460000000001,-1.09971
6603,2359813,Kamsanse,12.08333,-0.3
6604,2359814,Kamsado,13.582070000000002,-1.64208
6605,2359816,Kampyagui,12.60565,1.55577
6606,2359817,Kampti,10.146410000000001,-3.45425
6607,2359818,Kampoueyorgho,11.86667,-0.38333
6608,2359819,Kampoaga,11.78333,-0.21666999999999997
6609,2359820,Kampiti,14.03306,0.01849
6610,2359821,Kampelzezougo,12.43333,-0.45
6611,2359822,Kamona,12.93333,-3.33333
6612,2359823,Kamoga,14.947289999999999,-0.07011
6613,2359824,Kambondogue,13.738620000000001,-2.29921
6614,2359825,Kamissi,13.23095,-0.24311
6615,2359826,Kaminogo,13.3106,-0.50927
6616,2359827,Kaminiankoro,12.56667,-3.7833300000000003
6617,2359828,Kamigyi,12.18333,-2.45
6618,2359829,Kamgouamtenga,12.92385,-1.6482599999999998
6619,2359830,Kameledala,10.68955,-3.72581
6620,2359831,Kamel,14.60927,-1.06915
6621,2359832,Kamehi,11.83333,-3.85
6622,2359833,Kamboinse,12.4486,-1.56279
6623,2359834,Kambarideni,12.430710000000001,1.53091
6624,2359835,Kamba,12.63333,-2.98333
6625,2359836,Kamanteon,10.03333,-2.78333
6626,2359837,Kamankadougou,13.2814,-3.9714
6627,2359838,Kamandena,12.38333,-3.5333300000000003
6628,2359839,Kamanangora,10.43333,-3.01667
6629,2359840,Kamadena,12.6184,-4.0111
6630,2359841,Kama,10.21667,-3.31667
6631,2359842,Kalzi,12.12696,-1.6329799999999999
6632,2359843,Kalyo,12.11667,-2.61667
6633,2359844,Kalwaka,12.56667,-2.1833299999999998
6634,2359845,Kalsolo,12.08333,-2.16667
6635,2359846,Kalso,12.13333,-2.63333
6636,2359847,Kalseo,10.23333,-2.9333299999999998
6637,2359848,Kalse,13.0,-2.01667
6638,2359849,Kalse,12.13333,-0.46667
6639,2359850,Kalse,11.73333,-1.3
6640,2359851,Kalsaka,13.180829999999998,-1.97944
6641,2359852,Kalsagado,13.384170000000001,-2.28442
6642,2359853,Kalsagado,11.96667,-1.33333
6643,2359854,Boalin,12.6262,-1.2405899999999999
6644,2359855,Kalouenga,12.1,-0.33333
6645,2359856,Kalouenga,12.03333,-0.36667
6646,2359857,Kalouartenga,12.33333,-0.43333
6647,2359858,Kalo Tampane,11.5,0.06667000000000001
6648,2359859,Kalomba,13.73804,-0.5363899999999999
6649,2359860,Kalohome,12.21667,-0.03333
6650,2359861,Kologanogo,12.609119999999999,-1.1202
6651,2359862,Kalo,13.73078,-2.6735900000000004
6652,2359863,Kalo,13.714189999999999,-0.18984
6653,2359864,Kalo,11.51667,-2.5666700000000002
6654,2359865,Kalmama,12.122639999999999,2.05075
6655,2359866,Kalla,12.9,-2.63333
6656,2359867,Kalitaga,13.137070000000001,-0.54981
6657,2359868,Foret Classee de Kalio,12.0,-2.83333
6658,2359869,Kalio,13.55461,-0.36254000000000003
6659,2359870,Kalio,11.95,-2.78333
6660,2359871,Kalinpo,10.01667,-3.68333
6661,2359872,Kalinga,13.16497,0.8711899999999999
6662,2359873,Kalinga,11.53333,-1.06667
6663,2359874,Kalindou,11.08333,-2.6
6664,2359875,Kalimpoure,13.439620000000001,0.88044
6665,2359876,Kaligri,12.32266,-1.8722299999999998
6666,2359877,Kalidouani,12.28333,0.13333
6667,2359878,Kalewiga,11.81667,-1.41667
6668,2359879,Kalembaougou,12.75,-0.03333
6669,2359880,Kalembago,13.858379999999999,-1.9828299999999999
6670,2359881,Kalehena,13.718979999999998,-2.25022
6671,2359882,Kalehema,12.61667,-0.7
6672,2359883,Kaledougou,11.790389999999999,-4.0822
6673,2359884,Kale,12.88333,-3.5333300000000003
6674,2359885,Kale,12.55,-4.38333
6675,2359886,Kaldera,10.26667,-3.3
6676,2359887,Kalate,11.91667,-1.76667
6677,2359888,Kalassaga,11.68333,-0.13333
6678,2359889,Kalanporo,9.83333,-3.11667
6679,2359890,Kalangbara,10.03333,-3.41667
6680,2359891,Kalanbouli,11.83333,-3.01667
6681,2359892,Kalamtogo,12.85,-2.51667
6682,2359893,Kalamondo,11.9,-0.36667
6683,2359894,Katambaogo,13.189810000000001,-1.03979
6684,2359895,Kalaktega,11.63333,-1.08333
6685,2359896,Kalagre-Mossi,13.547020000000002,-1.44884
6686,2359897,Kalabo,12.46667,-2.81173
6687,2359898,Kaktinga,11.9,-1.61667
6688,2359899,Kakouna,11.3,-1.6
6689,2359900,Kakoumana,10.23333,-4.933330000000001
6690,2359901,Kakobaratenga,12.26667,-0.4
6691,2359902,Kakin,11.98333,-1.5333299999999999
6692,2359903,Kakati,12.0,0.21666999999999997
6693,2359904,Kaka,11.09758,-4.86311
6694,2359905,Ka I-n,14.04405,-2.75877
6695,2359906,Kaifouna,11.87679,-4.94822
6696,2359907,Kaidare,14.163670000000002,-2.32037
6697,2359908,Kaibo,11.75417,-1.00722
6698,2359909,Kaho,11.7,-3.3
6699,2359910,Kahin,11.8,-3.35
6700,2359911,Kahel,12.51941,1.87191
6701,2359912,Kagouli,11.96667,-0.75
6702,2359913,Kagare,13.597470000000001,-1.85884
6703,2359914,Kagangamore,11.41667,-0.28333
6704,2359915,Kafozanga,10.45,-5.35
6705,2359916,Kafinaboua,11.23333,-1.7833299999999999
6706,2359917,Kafere Katara,10.95,-5.16667
6707,2359918,Kael,13.89495,-0.37293000000000004
6708,2359919,Kadyanbedayiri,13.567689999999999,-0.24431999999999998
6709,2359920,Kadraka,14.970770000000002,-0.06706000000000001
6710,2359921,Kadougou,10.73333,-5.2666699999999995
6711,2359922,Kadonba,11.50121,-3.9997599999999998
6712,2359923,Kadiogo Province,12.33333,-1.5
6713,2359924,Kadio,10.36667,-4.2333300000000005
