,Unnamed: 0,ID,location_name,lat,long
4820,4820,2358018,Mawe,12.0836,-4.3733
4819,4819,2358017,Mbangui,13.19519,-0.17084000000000002
4818,4818,2358016,Me,11.01796,-4.34213
4817,4817,2358015,Mebare,10.2,-3.0
4816,4816,2358014,Mebare,10.26667,-2.86667
4815,4815,2358013,Mebare,11.2,-3.05
4814,4814,2358012,Medega,11.3575,-0.69917
4813,4813,2358011,Medou,13.1073,-4.0265
4812,4812,2358010,Meguet,12.41667,-0.71667
4809,4809,2358007,Meir,9.45,-2.78333
4807,4807,2358005,Meiti,14.1981,-2.58867
4808,4808,2358006,Meiti,14.15691,-2.60241
4806,4806,2358004,Mejia,9.86667,-2.93333
4805,4805,2358003,Meko,12.46513,-1.79056
4804,4804,2358001,Melime,10.18333,-2.83333
4803,4803,2358000,Melou,12.41667,-2.93333
4802,4802,2357999,Memere,11.15,-2.88333
4810,4810,2358008,Mena,14.17373,-1.71805
4801,4801,2357998,Menderen,12.0,-0.2
4800,4800,2357997,Mene,13.85552,-2.31766
4907,4907,2358106,Menega,12.23868,-1.81368
4799,4799,2357996,Menegou,14.3615,-0.28498
4798,4798,2357995,Menne,11.3,0.11667
4797,4797,2357994,Meno,11.26667,-2.46667
4796,4796,2357993,Mentao,13.95405,-1.67408
10464,10464,6862577,Menzourou,14.98084,-0.1201
4795,4795,2357992,Meodye,13.63829,-0.19412
4794,4794,2357991,Mepa,9.9,-2.88333
4793,4793,2357990,Mera,13.48333,-2.4
10378,10378,6785995,Mera,13.49058,-2.55861
10367,10367,6467662,Mercure Silmande 4,12.3566,-1.5347
4811,4811,2358009,Mesma,12.87407,-1.52453
10930,10930,11947755,Mesmnoghin,12.59215,-1.2029
4792,4792,2357988,Messega,12.73333,-2.4
4791,4791,2357987,Messimnogo,13.55282,-0.98343
4790,4790,2357986,Metio,11.26667,-2.1
4789,4789,2357985,Metogoma,11.46667,0.85
4788,4788,2357984,Mia,12.85,-2.05
4787,4787,2357983,Mian,11.0,-2.9
4786,4786,2357982,Miana,12.16667,-3.7
4785,4785,2357981,Midebdo,9.98333,-3.13333
4784,4784,2357980,Midjeka,9.5,-2.75
4783,4783,2357979,Migui,12.85555,-1.35107
4781,4781,2357977,Milimtenga,12.1,-0.1
4780,4780,2357976,Milpo,10.93333,-3.4
4779,4779,2357975,Mina,11.01489,-4.81812
4778,4778,2357974,Mina,11.75,-3.46667
4777,4777,2357973,Mindenina,10.26667,-3.45
3135,3135,2356319,Mines d'Or de Poura,11.58333,-2.76667
4776,4776,2357972,Minguel Peta,13.542179999999998,-1.25934
4775,4775,2357971,Miniankoro,12.9735,-4.1132
4774,4774,2357970,Miniera,10.58333,-3.16667
4773,4773,2357969,Minima,13.4539,-1.45189
4782,4782,2357978,Minima,13.25485,-2.28151
4772,4772,2357968,Minissia,12.80197,-2.41469
4771,4771,2357967,Minkagora,10.35,-3.41667
4770,4770,2357966,Minkiro,10.55,-3.11667
4769,4769,2357965,Minougou,12.00211,-1.22045
4768,4768,2357964,Mintara,9.98333,-3.58333
4767,4767,2357963,Minttamon,13.1,-3.91667
4766,4766,2357962,Miperdouo,10.03333,-3.16667
4765,4765,2357961,Missikilo,13.61443,-0.07332000000000001
4764,4764,2357960,Missiri,12.21667,-0.85
4763,4763,2357959,Mitieredougou,10.25098,-4.86077
4762,4762,2357958,Moa,11.15,-2.05
4761,4761,2357957,Moadaga,12.58333,-0.15
4760,4760,2357956,Moadougou,10.55,-5.16667
4759,4759,2357955,Moaga,11.73333,-0.2
11191,11191,12238254,Moaga,11.69495,0.06088
4758,4758,2357954,Moaka,12.3,-0.08333
4756,4756,2357952,Moakin,12.28333,-0.15
4755,4755,2357951,Moaliassan,11.85,-1.85
4754,4754,2357950,Moami,11.11828,-4.50359
4753,4753,2357949,Moanega,12.61773,-1.02978
4751,4751,2357947,Moara,13.0704,-3.2173
4752,4752,2357948,Moara,12.79572,-3.3389300000000004
4750,4750,2357946,Moarka,10.1,-5.0
4749,4749,2357945,Mobega,12.46667,-0.53333
4757,4757,2357953,Mockin,12.54122,-1.02707
4748,4748,2357944,Modoma Nabamahogma,13.1305,-1.94369
4747,4747,2357943,Modreguiam,13.69544,-0.49437
4746,4746,2357942,Moeme,12.80254,-1.06866
3957,3957,2357147,Moetenga,12.714,-1.6888299999999998
4745,4745,2357941,Mogadangou,12.4298,1.44425
4744,4744,2357940,Mogandeboure,12.91667,-0.26667
4743,4743,2357939,Mogdin,12.33369,-1.3918
4742,4742,2357938,Mogel Dabe,14.136820000000002,-2.31984
4741,4741,2357937,Mogode,13.28071,-1.55908
4740,4740,2357936,Mogoden,12.91667,-0.65
4739,4739,2357935,Mogolaga,13.09815,-2.2650900000000003
4738,4738,2357934,Mogom,13.511,-2.1146
4737,4737,2357933,Mogombouli,13.54496,-2.16232
4736,4736,2357932,Mogomnore,11.12386,-0.28234000000000004
4735,4735,2357931,Mogtedo,12.28444,-0.8372200000000001
11000,11000,11980288,Mogtedo,12.25451,-1.38691
4734,4734,2357930,Mogueya,12.65,-2.71667
4733,4733,2357929,Mohon,11.25,-3.35
4732,4732,2357928,Mohouna,12.5189,-4.3468
4731,4731,2357927,Moimbe,13.536879999999998,-2.56145
10489,10489,6873952,Moinai,14.4608,-1.7927
4730,4730,2357926,Moinai,14.46022,-1.7954900000000005
10318,10318,2593811,Moince,12.22768,-1.20963
4728,4728,2357924,Moinsi,12.63333,-3.58333
4729,4729,2357925,Moire,12.81667,-3.15
4725,4725,2357921,Moken,12.58333,-0.4
4726,4726,2357922,Moken,12.53333,-0.76667
4727,4727,2357923,Moken,12.98906,-1.09107
4724,4724,2357920,Mokin,11.61667,-1.01667
4723,4723,2357919,Moklere,12.18333,-0.016669999999999997
4722,4722,2357918,Mokoin,11.91667,-2.48333
4721,4721,2357917,Mokouna,11.85,-3.83333
4720,4720,2357916,Moktedo,12.28333,-0.8333299999999999
4719,4719,2357915,Mole,11.93164,-4.31901
4718,4718,2357914,Molokadoum,11.56982,-4.02736
4717,4717,2357913,Mom,14.29787,-1.13553
4716,4716,2357912,Momba,12.13037,0.5046
4715,4715,2357911,Mominedie,14.12952,0.19592
4714,4714,2357910,Momne,13.56764,-1.52108
4713,4713,2357909,Mon,13.0,-2.28333
10031,10031,2569964,Monastere de Koubri,12.21485,-1.3498
4712,4712,2357908,Monbe Bani,14.19865,-2.55476
4711,4711,2357907,Monde,13.126920000000002,-1.72764
4710,4710,2357906,Mondi,11.65,-0.7
4709,4709,2357905,Mondon,10.85,-4.8166699999999985
4708,4708,2357904,Mone,11.08333,-0.6
4707,4707,2357903,Monemtinga,12.11079,-1.29666
4706,4706,2357902,Monga,13.72239,0.01759
4705,4705,2357901,Mongoni,12.88333,-0.88333
4704,4704,2357900,Mongonon,10.88333,-5.05
4703,4703,2357899,Monkoma,11.49338,-4.228
4639,4639,2357835,Monkui,12.21535,-3.74441
4702,4702,2357898,Monlouri,13.17794,-0.28183
4701,4701,2357897,Monmassa,12.7,-0.88333
4700,4700,2357896,Monon,10.76667,-5.01667
4699,4699,2357895,Monpabi,12.38878,1.77889
6366,6366,2359573,Mont Kemanga,10.95,0.51667
5796,5796,2359000,Mont Kotou,10.28333,-3.05
5430,5430,2358631,Mont Koya,10.23333,-3.05
2735,2735,2355919,Mont Sankoire,10.98333,0.6
4697,4697,2357893,Montionkui,12.88333,-4.21667
4698,4698,2357894,Montionkui,12.16667,-3.86667
11227,11227,12261517,Moorhidini,11.62987,0.40789
4695,4695,2357891,Mopienga,13.10558,-0.00315
4694,4694,2357890,Mopyenga,12.98333,0.016669999999999997
4693,4693,2357889,Moredaga,13.04646,-0.68785
4692,4692,2357888,Moriba,9.96667,-2.75
4691,4691,2357887,Moribarasso,10.83333,-4.16667
4690,4690,2357886,Moribonga,11.61667,1.46667
11088,11088,12122206,Morideni,11.68047,1.72721
4689,4689,2357885,Morini,11.65,-1.65
4688,4688,2357884,Mormossol,14.37798,-1.15666
4687,4687,2357883,Moro,12.66667,-4.4
4686,4686,2357882,Morobasso,11.42445,-4.10234
4685,4685,2357881,Morobogo,12.02658,-1.27746
4683,4683,2357879,Morou,12.3,0.35
4682,4682,2357878,Mosko,11.85,-1.25
4681,4681,2357877,Mossade,13.2565,0.1404
4680,4680,2357876,Mossi,12.0,-3.0
4679,4679,2357875,Mossitenga,12.3,-0.05
4678,4678,2357874,Mossona,10.65,-5.1
4677,4677,2357873,Mossoum,13.55806,-2.15566
10061,10061,2569997,Motenga,12.10243,-1.35883
4676,4676,2357872,Motoulou,12.93333,-2.35
4675,4675,2357871,Mou,10.88333,-2.93333
4674,4674,2357870,Mou,11.98333,-2.96667
4673,4673,2357869,Mou,10.98333,-3.61667
4672,4672,2357868,Mou,10.61667,-4.9333300000000015
11141,11141,12212713,Mouabou,11.60878,1.82696
4670,4670,2357866,Mouamone,13.26288,-0.1534
4669,4669,2357865,Mouanga,12.3,-0.03333
4668,4668,2357864,Moueme,13.0542,-2.31104
11002,11002,11980290,Moug-Noussi,12.19172,-1.3541
4667,4667,2357863,Mougare,11.4,-0.58333
10021,10021,2569954,Mougoulsin,12.24068,-1.44248
4666,4666,2357862,Mougounisi,12.15,-2.16667
4665,4665,2357861,Mougounougaboko,13.99492,-2.58548
10178,10178,2570127,Mougoussin,12.05665,-1.66295
4663,4663,2357859,Mougue,11.51667,-0.05
4664,4664,2357860,Mougue,10.98333,-3.56667
4661,4661,2357857,Mouindasso,12.43333,-3.43333
4660,4660,2357856,Mouka,12.03333,-2.26667
4659,4659,2357855,Mouka,13.42945,0.60685
11241,11241,12261531,Moukadam ou Kondingui,11.66957,0.4180100000000001
4658,4658,2357854,Moukaven,12.0,-2.25
4657,4657,2357853,Moukouen,12.22209,-1.85335
4656,4656,2357852,Moule,10.98333,-3.3
4655,4655,2357851,Moulela,10.18333,-3.35
4653,4653,2357849,Moulepo,10.0,-3.81667
4652,4652,2357848,Moulo,10.66667,-3.11667
4651,4651,2357847,Moulola,10.25,-3.5166699999999995
4654,4654,2357850,Mouloupo,9.95,-3.75
4650,4650,2357846,Moulourou,11.08333,-3.15
4649,4649,2357845,Moumougou,12.33182,1.30293
4647,4647,2357843,Mouna,11.89144,-4.35654
4648,4648,2357844,Mouna,11.15,-2.08333
4646,4646,2357842,Mouna,13.0376,-4.1401
4645,4645,2357841,Moundia,13.128470000000002,-2.46275
4644,4644,2357840,Moundia Bogo,13.08257,-2.4489
4643,4643,2357839,Mounere,13.55389,0.34054
4642,4642,2357838,Mouni,11.9,-3.5
4641,4641,2357837,Mouni,12.78257,-1.85696
3965,3965,2357156,Mouni,13.68883,-2.51714
4640,4640,2357836,Mounioupele,11.15,-2.86667
4638,4638,2357834,Mourdeni,12.05,0.71667
4637,4637,2357833,Mourdie,12.78333,-3.75
4636,4636,2357832,Mouriala,12.14834,-1.80508
11255,11255,12324152,Mouroukoudougou,9.87825,-4.26998
4635,4635,2357831,Moussakongo,12.279000000000002,-4.1233
4634,4634,2357830,Moussakui,12.5,-3.7
4633,4633,2357829,Mousse Bohongou,12.75812,0.55461
4629,4629,2357825,Mousso Koroni,10.4,-5.25
4631,4631,2357827,Moussobadougou,10.83333,-4.33333
4630,4630,2357826,Moussodougou,10.83333,-4.95
4628,4628,2357824,Moussoua,13.59096,0.5803
4627,4627,2357823,Moussoumourou,10.59998,-4.43717
4632,4632,2357828,Mousyo,12.63925,-2.53432
4626,4626,2357822,Mouti,12.55014,-1.18993
4625,4625,2357821,Mouvielo,10.76667,-3.13333
4624,4624,2357820,Mouzoumou,12.56667,-2.56667
4623,4623,2357819,Moyaba,13.766379999999998,-0.8509700000000001
4696,4696,2357892,Moyargo,12.58479,-1.2374
10917,10917,11915298,Moyiga,12.52729,-1.93628
4622,4622,2357818,Mozi,11.41667,-0.8
4621,4621,2357817,Mozonon,10.76667,-5.1
4620,4620,2357816,Mpara,10.63333,-5.28333
4619,4619,2357815,Mpara Ko,10.63333,-5.3
4618,4618,2357814,Mpogona,10.65,-5.26667
4617,4617,2357813,Mpogona Kourou,10.65,-5.26667
4616,4616,2357812,Muila,14.20943,-1.34503
4615,4615,2357811,Myedoundi,13.18256,0.9762
10694,10694,10343395,N'dorola,11.76667,-4.82
4614,4614,2357810,Naaka,10.7,-5.1
10842,10842,11912470,Nab Pogo,12.41858,-1.88107
4593,4593,2357789,Nab Rabogo,12.63196,-1.86174
4613,4613,2357809,Naba,14.11169,-1.2804
4612,4612,2357808,Nabadogo,11.96667,-1.46667
4336,4336,2357530,Nabadogo,12.78722,-1.01612
4611,4611,2357807,Nabadogo,12.13333,-2.06667
4610,4610,2357806,Nabadogo,12.71667,-0.96667
4609,4609,2357805,Nabadogo,13.05078,-0.8906200000000001
4608,4608,2357804,Nabadogogo,12.11667,-2.05
4607,4607,2357803,Nabaga,12.34435,2.0374
4606,4606,2357802,Nabaga Fouanou,12.33972,2.0437
4603,4603,2357799,Nabakiesma,12.0935,-1.53069
4602,4602,2357798,Nabakiesma,12.11971,-1.77977
4604,4604,2357800,Nabakoutou,12.34761,-1.7808700000000002
4601,4601,2357797,Nabale,11.0,-3.4833300000000005
4600,4600,2357796,Nabamahogma,13.18188,-1.32697
4599,4599,2357795,Nabamboura,12.41667,0.35
4598,4598,2357794,Nabangre-Yiri,12.36624,-1.95297
4597,4597,2357793,Nabaningou,13.32267,0.51356
4596,4596,2357792,Nabanore,12.78333,-0.86667
4594,4594,2357790,Nabara,13.7,-0.00398
4595,4595,2357791,Nabara,10.43333,-3.36667
4592,4592,2357788,Nabasnoguen,12.06667,-0.65
4591,4591,2357787,Nabasonogo,11.8,-0.2
4589,4589,2357785,Nabasso,13.2261,-3.9573
4588,4588,2357784,Nabataniodieniou,13.18739,-2.49747
4587,4587,2357783,Nabatyesma,12.23333,-0.13333
4584,4584,2357780,Nabayiri,12.16525,-1.60853
10030,10030,2569963,Nabazane,12.19826,-1.36219
4586,4586,2357782,Nabaziguema,12.86675,-1.86129
4590,4590,2357786,Nabaziniguima,13.58823,-2.55565
4585,4585,2357781,Nabe,10.68333,-5.1
4580,4580,2357776,Nabele,9.96667,-4.96667
4581,4581,2357777,Nabele,13.323720000000002,-0.56424
4582,4582,2357778,Nabele,13.244370000000002,-0.37906
4579,4579,2357775,Nabelin,12.13646,-1.76689
10328,10328,2594332,Naben,12.0563,-1.01426
4578,4578,2357774,Nabenda,11.3,-0.5
4577,4577,2357773,Nabene,11.01667,-3.55
4576,4576,2357772,Nabengue,11.63333,-0.016669999999999997
4575,4575,2357771,Nabenli,12.06667,0.7
4574,4574,2357770,Nabere,11.05,-3.5166699999999995
4572,4572,2357768,Nabibougou,12.16667,0.5
10314,10314,2570398,Nabileyemdi,12.092,-1.58015
4571,4571,2357767,Nabingma,12.67749,-1.31669
4418,4418,2357613,Nabinguim,12.58222,-1.11562
4570,4570,2357766,Nabintiessan,11.88417,-1.50611
4569,4569,2357765,Nabiri,10.4,-3.96667
4568,4568,2357764,Nabissonnre,12.73333,-0.3
4566,4566,2357762,Nabitenga,12.08333,-0.68333
4564,4564,2357760,Nabitenga,12.31667,-0.58333
4562,4562,2357758,Nabitenga,12.46667,-0.56667
4561,4561,2357757,Nabitenga,12.62812,-1.25056
4560,4560,2357756,Nabitenga,12.78646,-1.80407
10191,10191,2570149,Nabitenga,12.04369,-1.58686
4567,4567,2357763,Nabitenga,12.02344,-1.61563
4563,4563,2357759,Nabitenga I,12.38819,-1.7341799999999998
4565,4565,2357761,Nabitenga II,12.30534,-1.77551
4558,4558,2357754,Nabitiben,12.28333,-0.86667
4557,4557,2357753,Nabiyare,12.23333,-0.85
4556,4556,2357752,Nabiyili,13.0499,-1.52974
4555,4555,2357751,Nablaliassan,11.05,-1.98333
4554,4554,2357750,Nableteon,10.86667,-3.0
10222,10222,2570199,Nabmanaguema,12.30172,-1.47648
10062,10062,2569998,Nabmanegom,12.08511,-1.3321
4553,4553,2357749,Nabmasa,13.03576,-1.47468
4551,4551,2357747,Nabmassa,13.22985,-0.41665
4552,4552,2357748,Nabmassa,12.11667,-0.6166699999999999
4550,4550,2357746,Nabmayaoren,12.26667,-0.6
4549,4549,2357745,Nabnougomzougo,12.45,-0.43333
4548,4548,2357744,Nabo,13.23338,-0.13785
4547,4547,2357743,Nabodogo,12.45,-0.33333
4546,4546,2357742,Nabodogo,12.50215,-1.38302
4545,4545,2357741,Naboguin,12.68138,-1.10857
4544,4544,2357740,Nabon,11.4415,-2.4130700000000003
4543,4543,2357739,Nabon,12.23333,0.2
10179,10179,2570128,Nabonsombo,12.04555,-1.66812
4542,4542,2357738,Nabore,11.11667,-1.85
4541,4541,2357737,Naborgane,11.0,-3.36667
4540,4540,2357736,Naboro,12.56667,-2.78333
4539,4539,2357735,Nabou,11.45,-2.71667
4538,4538,2357734,Naboua,11.98431,-2.44117
4537,4537,2357733,Nabouanou,12.28656,1.66495
4535,4535,2357731,Nabougou,12.41354,1.34334
4536,4536,2357732,Nabougou,12.33333,0.15
4534,4534,2357730,Naboula,12.50709,2.03092
4533,4533,2357729,Naboundaga,12.01667,0.95
4532,4532,2357728,Nabounguira,10.0,-3.5333300000000003
4531,4531,2357727,Naboura Fouanou,12.451,2.07373
4530,4530,2357726,Nabouri,12.13333,0.55
10300,10300,2570308,Nabytinga,12.24459,-1.60194
4529,4529,2357725,Nadem,13.73099,-2.59272
4528,4528,2357724,Nadena,10.33333,-5.16667
4527,4527,2357723,Nadiabondi,11.96667,1.56667
11103,11103,12172744,Nadieringa,11.5584,1.6287
4526,4526,2357722,Nadiolo,12.1,-2.45
4525,4525,2357721,Nadion,11.12843,-2.20882
4524,4524,2357720,Nadioutenga,12.01667,-0.73333
4523,4523,2357719,Nadono,11.55,-1.61667
4522,4522,2357718,Nadonou,12.93333,0.43333
4521,4521,2357717,Nadoulou,11.93333,-2.36667
4520,4520,2357716,Nadyari,13.08785,0.36377
10321,10321,2593814,Nafbanka,12.1704,-1.09562
4519,4519,2357715,Nafene,10.61667,-4.58333
4517,4517,2357713,Nafo,13.24398,-0.71019
4518,4518,2357714,Nafo,13.69995,-1.41005
4516,4516,2357712,Nafodou,14.00891,-1.8391
4515,4515,2357710,Nafona,10.68333,-4.7333300000000005
4514,4514,2357709,Naforgo,12.53441,-1.85622
4513,4513,2357708,Naftenga,12.11667,-0.38333
4511,4511,2357706,Nagare,11.79372,0.44473
11078,11078,12104935,Nagare,11.808,0.40181
11089,11089,12122207,Nagare,11.61278,1.5940299999999998
4510,4510,2357705,Nagarin,12.23116,-1.72226
10292,10292,2570282,Nagarin,12.29468,-1.53495
4326,4326,2357520,Nagbingou,13.55214,-0.4672
11293,11293,12358657,Nagbingou,13.55244,-0.4676
4512,4512,2357707,Nagnapse,12.63153,-1.47203
11124,11124,12188831,Nagnoundougou,12.45642,0.92796
4509,4509,2357704,Nago,11.85,-2.35
4508,4508,2357703,Nagomtenga,12.23333,-0.6166699999999999
4507,4507,2357702,Nagouandi,13.09573,-0.06803
4506,4506,2357701,Nagraogo,13.468370000000002,-1.18707
4329,4329,2357523,Nagren,12.88008,-1.22699
4505,4505,2357700,Nagreongo,12.48278,-1.19333
3251,3251,2356436,Nagreongo,12.47847,-1.20129
10233,10233,2570210,Nagrin,12.33209,-1.36554
4504,4504,2357699,Nagsene,12.93333,-2.16667
4503,4503,2357698,Naguelema,10.38333,-5.2
4502,4502,2357697,Naguileme,10.46667,-5.1833300000000015
4501,4501,2357696,Nagure,12.93333,-0.15
4500,4500,2357695,Nagyongou,12.56667,-0.11667
10252,10252,2570231,Nagzougou,12.45242,-1.61513
10131,10131,2570075,Nahaitenga,12.19466,-1.58188
4498,4498,2357693,Nahartenga,12.75856,-1.7377599999999995
4499,4499,2357694,Nahartenga,12.49274,-1.21931
4497,4497,2357692,Nahatyanga,12.83333,-0.81667
4496,4496,2357691,Nahi,11.3,-3.26667
4495,4495,2357690,Nahi,13.702179999999998,-0.8796799999999999
4494,4494,2357689,Nahili,13.03032,-1.0395
4493,4493,2357688,Nahirindio,11.13333,-3.4833300000000005
4492,4492,2357687,Nahoue,11.33333,-2.81667
4354,4354,2357548,Nahouri Province,11.25,-1.25
4491,4491,2357686,Naialague,11.75,-1.31667
4490,4490,2357685,Naialague,11.93333,-1.23333
4489,4489,2357684,Naimo,11.25,-3.35
4488,4488,2357683,Naira,13.1402,-4.1984
4487,4487,2357682,Naisinango,13.52392,-1.05934
4486,4486,2357681,Nakaba,12.15,0.23333
4485,4485,2357680,Nakaba,12.2,-0.15
4483,4483,2357678,Nakalbo,12.15,-0.35
10982,10982,11948936,Nakambe,12.73929,-1.14598
4482,4482,2357677,Nakamhoura,10.46667,-3.33333
10874,10874,11913474,Nakamtenga,12.63574,-1.66405
4481,4481,2357676,Nakandie,10.38333,-3.18333
4480,4480,2357675,Nakar,11.18464,-3.24542
4479,4479,2357674,Nakare,10.9,-3.01667
4478,4478,2357673,Nakari Fouanou,12.01043,2.2259900000000004
4477,4477,2357672,Nakieteon,10.9,-2.96667
4476,4476,2357671,Nako,10.63529,-3.05686
4475,4475,2357670,Nako,10.2,-3.91667
4474,4474,2357669,Nakoalba,12.83828,-1.38664
4473,4473,2357668,Nakoalo,11.05,-1.08333
4472,4472,2357667,Nakoayaro,11.1,-1.8
4471,4471,2357666,Nakodi,11.51667,-3.13333
4470,4470,2357665,Nakoilabogo,11.13333,-1.26667
4469,4469,2357664,Nakola,11.38333,-1.46667
10237,10237,2570215,Nakombila,12.29669,-1.31837
4468,4468,2357663,Nakombogo,13.25354,-1.06764
10216,10216,2570193,Nakomestenga,12.36852,-1.3921
4467,4467,2357662,Nakomgo,12.06667,-0.75
10099,10099,2570037,Nakomko,12.01728,-1.39513
10075,10075,2570012,Nakomogo,12.24228,-1.58238
10066,10066,2570003,Nakomogo,12.09646,-1.48307
4466,4466,2357661,Nakomogo,12.78333,-0.88333
11025,11025,11980329,Nakomogo,12.47465,-1.14099
10283,10283,2570267,Nakomogo,12.33623,-1.66182
4465,4465,2357660,Nakomoro,12.60475,-1.8005
4464,4464,2357659,Nakomtenga,12.25153,-1.97396
10887,10887,11913835,Nakomtenga,12.53062,-1.59227
4462,4462,2357657,Nakomtenga,12.60938,-1.26473
4461,4461,2357656,Nakomtenga,12.63391,-1.44418
10987,10987,11948979,Nakomtenga,12.60607,-1.14116
1630,1630,2354804,Nakomtenga,12.23644,-1.3357
10832,10832,11911822,Nakomtenga,12.16424,-1.7977900000000002
4463,4463,2357658,Nakomtenga,12.45492,-1.6913200000000002
4456,4456,2357651,Nakonbogo,11.95,-1.55
4457,4457,2357652,Nakonbogo,11.9,-1.55
4460,4460,2357655,Nakonbogo,11.83333,-1.06667
4458,4458,2357653,Nakonbogo,11.9,-1.33333
4459,4459,2357654,Nakonbogo,11.85,-1.31667
11201,11201,12253361,Nakortougou,11.9704,1.116
4455,4455,2357650,Nakou,13.88309,-0.16505999999999998
4454,4454,2357649,Nakouerezire,9.93333,-3.36667
4453,4453,2357648,Nakoumbourou,12.28333,0.56667
4452,4452,2357647,Nakoun,10.06667,-2.88333
4451,4451,2357646,Nakourtenga,12.95,-0.96667
4450,4450,2357645,Nakpale,10.96667,-3.1
4449,4449,2357644,Nakui,10.76667,-2.91667
4448,4448,2357643,Nalahoudo,9.88333,-3.2833300000000003
4447,4447,2357642,Nalele,12.46667,-0.35
4446,4446,2357641,Nalera,10.85,-5.3
4445,4445,2357640,Nalougou,12.39374,1.31808
4444,4444,2357639,Nalyembouti,12.28333,1.43333
4400,4400,2357595,Nam Yimi,12.07722,-1.30947
4443,4443,2357638,Nama,13.8484,-0.8249799999999999
4442,4442,2357637,Namaga,13.01021,-0.69718
4441,4441,2357636,Namagare,12.40252,1.54031
4440,4440,2357635,Namage,14.14689,-2.25694
4439,4439,2357634,Namandala,11.33333,-2.15
4438,4438,2357633,Namaneguema,12.13333,-2.25
4437,4437,2357632,Namangama,12.11667,-0.7
4436,4436,2357631,Namantyari,12.38333,0.43333
4425,4425,2357620,Namasa,12.87935,-1.5665
4432,4432,2357627,Namasa,13.78624,-1.51788
4433,4433,2357628,Namasa,13.32484,-1.98207
4431,4431,2357626,Namasiri,13.92644,-1.23731
4428,4428,2357623,Namassa,12.08333,-2.26667
4427,4427,2357622,Namassa,12.21667,-0.53333
4426,4426,2357621,Namassa,12.25,-0.43333
10926,10926,11947732,Namassa,12.56186,-1.36074
4429,4429,2357624,Namassa,11.86667,-1.38333
4434,4434,2357629,Namassa,12.58089,-1.38335
4422,4422,2357617,Namassa,13.6717,-2.14301
4424,4424,2357619,Namassa,12.91667,-2.06667
4435,4435,2357630,Namassa,12.01668,-1.87659
10136,10136,2570080,Namassa,12.13032,-1.68298
4430,4430,2357625,Namassa,11.81667,-1.56667
4423,4423,2357618,Namassa,13.132970000000002,-2.72387
10440,10440,6862553,Namasya,14.2995,-0.1643
4421,4421,2357616,Namayari,10.15,-3.83333
10372,10372,6785986,Nambaro,13.258629999999998,-2.62618
4420,4420,2357615,Nambe,12.21189,-1.44354
4583,4583,2357779,Nambeguiam,12.71556,-1.3107799999999998
4419,4419,2357614,Namberya,12.91667,-2.28333
10668,10668,8527498,Nambokoli,12.71511,1.98219
4417,4417,2357612,Namboya,11.43333,-0.75
4415,4415,2357610,Namidiare,10.13333,-3.91667
4414,4414,2357609,Namissiguima,13.51556,-1.28806
4404,4404,2357599,Namissiguima,13.59468,-2.21892
4413,4413,2357608,Namobonga,12.47171,1.59939
4412,4412,2357607,Namoumkouka,12.15,-0.08333
4411,4411,2357606,Namoungou,12.01502,0.60921
4410,4410,2357605,Namounou,11.86056,1.69917
4409,4409,2357604,Namountogo,13.00623,-0.08901
11181,11181,12238243,Namounyouri,11.35658,1.1752
4408,4408,2357603,Nampondi,11.73333,1.76667
11144,11144,12217144,Namponkore,11.73748,1.77718
11142,11142,12217142,Namponsiga,11.7302,1.76934
10282,10282,2570265,Nampougou,12.34275,-1.58532
4407,4407,2357602,Namsigui,12.00801,-1.37878
4406,4406,2357601,Namsiguia,13.59898,-2.56219
4405,4405,2357600,Namsiguia,13.17566,-1.24117
4403,4403,2357598,Namssiguia,13.83173,-1.60816
4402,4402,2357597,Namtenga,13.11157,-0.3796
4401,4401,2357596,Namtenga,13.14408,-1.43824
4399,4399,2357594,Nana,12.08333,-3.3833300000000004
4398,4398,2357593,Nanano,11.53333,-2.73333
4397,4397,2357592,Nanbi,10.28333,-3.68333
4396,4396,2357591,Nanbil,10.6,-3.01667
4394,4394,2357589,Nanbira,10.4,-3.46667
4395,4395,2357590,Nanbira,9.9,-3.23333
4393,4393,2357588,Nanbira,10.5,-3.13333
4392,4392,2357587,Nanblegane,11.21667,-3.13333
4391,4391,2357586,Nanboubotara,9.8,-3.01667
4390,4390,2357585,Nanbouna,9.83333,-3.03333
4389,4389,2357584,Nandale,11.23333,-1.86667
4388,4388,2357583,Nandiala,12.33333,-2.16667
10721,10721,11203900,Nandiala,12.3856,-2.1605
4387,4387,2357582,Nandoli,10.48333,-2.91667
4386,4386,2357581,Nandou,12.47514,1.56233
4385,4385,2357580,Naneni,12.35,0.85
4384,4384,2357579,Nanga,13.196320000000002,-2.95589
4383,4383,2357578,Nangari,13.417229999999998,0.54647
11117,11117,12176010,Nangbanli,11.88034,1.97403
4382,4382,2357577,Nango,12.46667,-2.6
10377,10377,6785993,Nango Foulse,13.45342,-2.59701
4377,4377,2357571,Nango Yarse,13.46675,-2.5924400000000003
4381,4381,2357575,Nangodi,12.77565,-1.6722099999999998
4380,4380,2357574,Nangolo,10.41667,-5.36667
10555,10555,6875041,Nangorola,11.91924,-5.07416
4379,4379,2357573,Nangoum,11.93333,-1.41667
4378,4378,2357572,Nangoura,10.45,-5.0666699999999985
10327,10327,2593820,Nanguila,12.12075,-1.17511
